,clusterID,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,target
466,1,41,Travel_Rarely,1276,Sales,2,5,Life Sciences,625,2,Female,91,3,4,Manager,1,Married,5626,7,No,16,3,2,1,22,2,3,18,16,11,8,0
467,1,37,Non-Travel,142,Sales,9,4,Medical,626,1,Male,69,3,3,Sales Executive,2,Divorced,24666,1,No,13,3,4,1,9,6,3,9,5,7,7,0
468,1,52,Travel_Rarely,956,Research & Development,6,2,Technical Degree,630,4,Male,78,3,2,Research Scientist,1,Divorced,22087,3,Yes,12,3,2,2,18,3,3,10,9,6,9,0
469,0,32,Non-Travel,1474,Sales,11,4,Other,631,4,Male,60,4,2,Sales Executive,3,Married,23914,8,No,12,3,4,0,6,2,3,4,2,1,2,1
470,2,24,Travel_Frequently,535,Sales,24,3,Medical,632,4,Male,38,3,1,Sales Representative,4,Married,5530,0,No,13,3,3,2,3,3,3,2,2,2,1,0
471,0,38,Travel_Rarely,1495,Research & Development,10,3,Medical,634,3,Female,76,3,2,Healthcare Representative,3,Married,22174,3,No,19,3,3,1,18,4,3,1,0,0,0,0
472,0,37,Travel_Rarely,446,Research & Development,1,4,Life Sciences,635,2,Female,65,3,2,Manufacturing Director,2,Married,15701,6,No,12,3,2,1,8,2,2,6,5,4,3,0
473,1,49,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,638,4,Male,58,2,5,Research Director,3,Divorced,2125,1,Yes,17,3,3,1,31,5,3,31,9,0,9,0
474,2,24,Travel_Rarely,691,Research & Development,23,3,Medical,639,2,Male,89,4,1,Research Scientist,4,Married,21630,1,Yes,11,3,2,2,6,3,3,6,5,1,4,0
475,3,26,Travel_Rarely,703,Sales,28,2,Marketing,641,1,Male,66,3,2,Sales Executive,2,Married,7428,1,No,20,4,4,2,6,5,4,5,3,1,4,0
476,3,24,Travel_Rarely,823,Research & Development,17,2,Other,643,4,Male,94,2,1,Laboratory Technician,2,Married,9100,1,No,21,4,4,1,1,2,3,1,0,0,0,0
477,1,50,Travel_Frequently,1246,Human Resources,3,3,Medical,644,1,Male,99,3,5,Manager,2,Married,7999,1,No,11,3,3,1,32,2,3,32,5,10,7,0
478,2,25,Travel_Rarely,622,Sales,13,1,Medical,645,2,Male,40,3,1,Sales Representative,3,Married,26376,1,No,11,3,3,0,7,1,3,7,4,0,6,0
479,2,24,Travel_Frequently,1287,Research & Development,7,3,Life Sciences,647,1,Female,55,3,1,Laboratory Technician,3,Married,14168,1,Yes,16,3,4,1,6,4,3,6,3,1,2,1
480,2,30,Travel_Frequently,448,Sales,12,4,Life Sciences,648,2,Male,74,2,1,Sales Representative,1,Married,14470,1,No,18,3,3,1,1,2,4,1,0,0,0,1
481,2,34,Travel_Rarely,254,Research & Development,1,2,Life Sciences,649,2,Male,83,2,1,Research Scientist,4,Married,22794,1,Yes,13,3,4,1,6,3,3,6,5,1,3,0
482,2,31,Travel_Rarely,1365,Sales,13,4,Medical,650,2,Male,46,3,2,Sales Executive,1,Divorced,11512,2,No,17,3,3,0,9,2,1,3,1,1,2,1
483,2,35,Travel_Rarely,538,Research & Development,25,2,Other,652,1,Male,54,2,2,Laboratory Technician,4,Single,14004,4,No,14,3,4,0,9,3,3,3,2,0,2,0
484,3,31,Travel_Rarely,525,Sales,6,4,Medical,653,1,Male,66,4,2,Sales Executive,4,Divorced,6219,4,No,22,4,4,2,13,4,4,7,7,5,7,0
485,2,27,Travel_Rarely,798,Research & Development,6,4,Medical,655,1,Female,66,2,1,Research Scientist,3,Divorced,5013,0,No,12,3,3,2,6,5,2,5,3,0,3,0
486,0,37,Travel_Rarely,558,Sales,2,3,Marketing,656,4,Male,75,3,2,Sales Executive,3,Married,3010,4,Yes,11,3,3,1,17,3,2,3,0,1,0,0
487,2,20,Travel_Rarely,959,Research & Development,1,3,Life Sciences,657,4,Female,83,2,1,Research Scientist,2,Single,11757,1,No,13,3,4,0,1,0,4,1,0,0,0,0
488,0,42,Travel_Rarely,622,Research & Development,2,4,Life Sciences,659,3,Female,81,3,2,Healthcare Representative,4,Married,5718,1,No,13,3,2,2,10,4,3,10,2,2,2,0
489,0,43,Travel_Rarely,782,Research & Development,6,4,Other,661,2,Male,50,2,4,Research Director,4,Divorced,2671,4,Yes,14,3,3,1,21,3,2,1,0,0,0,0
490,2,38,Travel_Rarely,362,Research & Development,1,1,Life Sciences,662,3,Female,43,3,1,Research Scientist,1,Single,14561,3,No,17,3,4,0,8,3,2,0,0,0,0,0
491,1,43,Travel_Frequently,1001,Research & Development,9,5,Medical,663,4,Male,72,3,2,Laboratory Technician,3,Divorced,19627,3,Yes,13,3,2,1,10,3,3,8,7,4,7,0
492,0,48,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,664,4,Female,40,2,4,Manager,1,Married,17997,7,No,11,3,1,1,21,3,1,3,2,0,2,0
493,0,44,Travel_Rarely,1112,Human Resources,1,4,Life Sciences,665,1,Female,50,2,2,Human Resources,3,Single,26894,4,No,11,3,2,0,10,1,4,2,2,0,2,0
494,2,34,Travel_Rarely,204,Sales,14,3,Technical Degree,666,3,Female,31,3,1,Sales Representative,3,Divorced,2912,1,Yes,18,3,4,2,8,3,3,8,2,0,6,0
495,2,27,Travel_Rarely,1420,Sales,2,1,Marketing,667,3,Male,85,3,1,Sales Representative,1,Divorced,16346,0,No,11,3,2,1,5,3,3,4,3,0,2,1
496,2,21,Travel_Rarely,1343,Sales,22,1,Technical Degree,669,3,Male,49,3,1,Sales Representative,3,Single,24444,1,No,11,3,3,0,3,2,3,3,2,1,2,0
497,0,44,Travel_Rarely,1315,Research & Development,3,4,Other,671,4,Male,35,3,5,Manager,4,Married,9358,4,Yes,12,3,1,1,26,2,4,2,2,0,1,0
498,3,22,Travel_Rarely,604,Research & Development,6,1,Medical,675,1,Male,69,3,1,Research Scientist,3,Married,12145,0,No,20,4,4,0,3,3,3,2,2,2,2,0
499,2,33,Travel_Rarely,1216,Sales,8,4,Marketing,677,3,Male,39,3,2,Sales Executive,3,Divorced,20431,0,No,12,3,4,0,6,3,3,5,0,1,2,0
500,2,32,Travel_Rarely,646,Research & Development,9,4,Life Sciences,679,1,Female,92,3,2,Research Scientist,4,Married,18089,1,Yes,12,3,4,1,6,2,2,6,4,0,5,0
501,3,30,Travel_Frequently,160,Research & Development,3,3,Medical,680,3,Female,71,3,1,Research Scientist,3,Divorced,22653,1,No,20,4,3,1,1,2,3,1,0,0,0,0
502,1,53,Travel_Rarely,238,Sales,1,1,Medical,682,4,Female,34,3,2,Sales Executive,1,Single,7507,7,No,20,4,4,0,18,2,4,14,7,8,10,0
503,1,34,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,683,2,Male,42,3,1,Research Scientist,4,Married,7660,1,No,12,3,4,1,10,4,2,10,9,8,8,0
504,0,45,Travel_Frequently,306,Sales,26,4,Life Sciences,684,1,Female,100,3,2,Sales Executive,1,Married,5630,2,No,14,3,4,2,5,4,3,1,1,0,0,1
505,2,26,Travel_Rarely,991,Research & Development,6,3,Life Sciences,686,3,Female,71,3,1,Laboratory Technician,4,Married,17759,1,Yes,13,3,3,1,3,2,3,3,2,0,2,0
506,1,37,Travel_Rarely,482,Research & Development,3,3,Other,689,3,Male,36,3,3,Manufacturing Director,3,Married,9606,1,No,15,3,3,1,10,2,3,10,7,7,8,0
507,2,29,Travel_Rarely,1176,Sales,3,2,Medical,690,2,Female,62,3,2,Sales Executive,3,Married,3487,1,No,14,3,1,1,6,5,2,6,0,1,2,0
508,1,35,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,691,2,Male,82,1,2,Research Scientist,4,Single,19368,1,No,13,3,2,0,17,3,3,17,11,11,8,0
509,3,33,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,692,3,Male,30,3,2,Healthcare Representative,4,Divorced,5335,3,No,23,4,3,1,15,2,1,13,11,4,7,0
510,1,54,Travel_Rarely,397,Human Resources,19,4,Medical,698,3,Male,88,3,3,Human Resources,2,Married,6729,2,No,15,3,3,1,16,1,4,9,7,7,1,0
511,2,36,Travel_Rarely,913,Research & Development,9,2,Medical,699,2,Male,48,2,2,Manufacturing Director,2,Divorced,13934,2,Yes,11,3,3,1,13,2,3,3,2,0,2,0
512,2,27,Travel_Rarely,1115,Research & Development,3,4,Medical,700,1,Male,54,2,1,Research Scientist,4,Single,15174,0,No,13,3,4,0,5,0,3,4,2,1,1,0
513,2,20,Travel_Rarely,1362,Research & Development,10,1,Medical,701,4,Male,32,3,1,Research Scientist,3,Single,26999,1,Yes,11,3,4,0,1,5,3,1,0,1,1,1
514,1,33,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,702,1,Male,70,3,1,Research Scientist,1,Single,3164,1,Yes,11,3,1,0,10,3,3,10,8,9,7,1
515,2,35,Non-Travel,727,Research & Development,3,3,Life Sciences,704,3,Male,41,2,1,Laboratory Technician,3,Married,16900,1,No,18,3,3,2,1,3,3,1,0,0,0,0
516,2,23,Travel_Rarely,885,Research & Development,4,3,Medical,705,1,Male,58,4,1,Research Scientist,1,Married,8544,2,No,16,3,1,1,5,3,4,3,2,0,2,0
517,3,25,Travel_Rarely,810,Sales,8,3,Life Sciences,707,4,Male,57,4,2,Sales Executive,2,Married,15678,0,No,22,4,3,1,4,4,3,3,2,1,2,0
518,3,38,Travel_Rarely,243,Sales,7,4,Marketing,709,4,Female,46,2,2,Sales Executive,4,Single,7791,0,No,20,4,1,0,8,2,3,7,7,0,5,0
519,2,29,Travel_Frequently,806,Research & Development,1,4,Life Sciences,710,2,Male,76,1,1,Research Scientist,4,Divorced,18959,1,No,18,3,4,1,10,5,3,10,7,2,8,0
520,0,48,Travel_Rarely,817,Sales,2,1,Marketing,712,2,Male,56,4,2,Sales Executive,2,Married,18597,3,No,12,3,4,0,12,3,3,2,2,2,2,0
521,3,27,Travel_Frequently,1410,Sales,3,1,Medical,714,4,Female,71,4,2,Sales Executive,4,Divorced,16673,1,Yes,20,4,2,2,6,3,3,6,5,0,4,0
522,2,37,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,715,4,Male,80,4,1,Research Scientist,4,Single,15232,3,No,17,3,1,0,4,2,3,1,0,0,0,0
523,1,50,Travel_Rarely,1207,Research & Development,28,1,Medical,716,4,Male,74,4,1,Laboratory Technician,3,Married,3297,1,Yes,11,3,3,3,20,3,3,20,8,3,8,0
524,1,34,Travel_Rarely,1442,Research & Development,9,3,Medical,717,4,Female,46,2,3,Healthcare Representative,2,Single,17654,1,No,14,3,2,0,9,3,4,8,7,7,7,0
525,0,24,Travel_Rarely,693,Sales,3,2,Life Sciences,720,1,Female,65,3,2,Sales Executive,3,Single,24785,9,No,14,3,1,0,4,3,3,2,2,2,0,1
526,1,39,Travel_Rarely,408,Research & Development,2,4,Technical Degree,721,4,Female,80,2,2,Healthcare Representative,3,Single,20978,1,No,11,3,1,0,20,4,3,20,7,11,10,0
527,2,32,Travel_Rarely,929,Sales,10,3,Marketing,722,4,Male,55,3,2,Sales Executive,4,Single,21703,1,No,12,3,4,0,10,2,2,10,7,0,8,0
528,0,50,Travel_Frequently,562,Sales,8,2,Technical Degree,723,2,Male,50,3,2,Sales Executive,3,Married,23452,3,Yes,14,3,1,1,18,4,3,4,3,1,3,1
529,2,38,Travel_Rarely,827,Research & Development,1,4,Life Sciences,724,2,Female,33,4,2,Healthcare Representative,4,Single,19383,0,No,13,3,3,0,10,4,2,9,7,1,8,0
530,2,27,Travel_Rarely,608,Research & Development,1,2,Life Sciences,725,3,Female,68,3,3,Manufacturing Director,1,Married,6009,1,No,11,3,4,0,9,3,3,9,7,0,7,0
531,1,32,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,727,3,Female,39,3,3,Research Director,4,Single,19373,3,No,15,3,4,0,10,6,3,7,7,7,7,0
532,1,47,Travel_Rarely,703,Sales,14,4,Marketing,728,4,Male,42,3,2,Sales Executive,1,Single,11825,2,No,12,3,4,0,20,2,3,7,7,1,7,0
533,1,40,Travel_Frequently,580,Sales,5,4,Life Sciences,729,4,Male,48,2,3,Sales Executive,1,Married,23772,5,Yes,21,4,3,1,20,2,3,18,13,1,12,0
534,0,53,Travel_Rarely,970,Research & Development,7,3,Life Sciences,730,3,Male,59,4,4,Research Director,3,Married,13514,3,No,19,3,3,0,32,3,3,5,1,1,3,0
535,1,41,Travel_Rarely,427,Human Resources,10,4,Human Resources,731,2,Male,73,2,5,Manager,4,Divorced,8861,3,No,15,3,2,3,23,2,2,21,6,12,6,0
536,0,60,Travel_Rarely,1179,Sales,16,4,Marketing,732,1,Male,84,3,2,Sales Executive,1,Single,11924,8,No,14,3,4,0,10,1,3,2,2,2,2,0
537,3,27,Travel_Frequently,294,Research & Development,10,2,Life Sciences,733,4,Male,32,3,3,Manufacturing Director,1,Divorced,4809,1,No,21,4,3,2,9,4,2,9,7,1,7,0
538,1,41,Travel_Rarely,314,Human Resources,1,3,Human Resources,734,4,Male,59,2,5,Manager,3,Married,19562,1,No,12,3,2,1,22,3,3,22,7,2,10,0
539,0,50,Travel_Rarely,316,Sales,8,4,Marketing,738,4,Male,54,3,1,Sales Representative,2,Married,9983,7,No,15,3,4,1,4,2,3,2,2,2,2,0
540,2,28,Travel_Rarely,654,Research & Development,1,2,Life Sciences,741,1,Female,67,1,1,Research Scientist,2,Single,3872,7,Yes,13,3,4,0,10,4,3,7,7,3,7,1
541,0,36,Non-Travel,427,Research & Development,8,3,Life Sciences,742,1,Female,63,4,3,Research Director,1,Married,20335,9,No,14,3,1,1,10,2,3,8,7,0,5,0
542,0,38,Travel_Rarely,168,Research & Development,1,3,Life Sciences,743,3,Female,81,3,3,Manufacturing Director,3,Single,15397,4,Yes,14,3,4,0,10,4,4,1,0,0,0,0
543,2,44,Non-Travel,381,Research & Development,24,3,Medical,744,1,Male,49,1,1,Laboratory Technician,3,Single,2104,2,No,14,3,3,0,9,5,3,5,2,1,4,0
544,1,47,Travel_Frequently,217,Sales,3,3,Medical,746,4,Female,49,3,4,Sales Executive,3,Divorced,10225,9,Yes,12,3,4,2,28,2,2,22,2,11,13,0
545,3,30,Travel_Rarely,501,Sales,27,5,Marketing,747,3,Male,99,3,2,Sales Executive,4,Divorced,25275,7,No,23,4,4,1,10,2,2,8,7,7,7,0
546,2,29,Travel_Rarely,1396,Sales,10,3,Life Sciences,749,3,Male,99,3,1,Sales Representative,3,Single,2755,1,No,11,3,3,0,1,6,3,1,0,0,0,0
547,0,42,Travel_Frequently,933,Research & Development,19,3,Medical,752,3,Male,57,4,1,Research Scientist,3,Divorced,20366,6,Yes,12,3,4,0,7,2,3,2,2,2,2,1
548,0,43,Travel_Frequently,775,Sales,15,3,Life Sciences,754,4,Male,47,2,2,Sales Executive,4,Married,23683,3,No,18,3,3,1,7,5,3,2,2,2,2,0
549,2,34,Travel_Rarely,970,Research & Development,8,2,Medical,757,2,Female,96,3,2,Healthcare Representative,3,Single,7360,3,No,11,3,4,0,10,2,3,5,1,4,3,0
550,2,23,Travel_Rarely,650,Research & Development,9,1,Medical,758,2,Male,37,3,1,Laboratory Technician,1,Married,4344,1,No,14,3,4,1,5,2,4,4,3,0,2,0
551,0,39,Travel_Rarely,141,Human Resources,3,3,Human Resources,760,3,Female,44,4,2,Human Resources,2,Married,18767,9,No,15,3,3,1,12,3,1,8,3,3,6,0
552,0,56,Travel_Rarely,832,Research & Development,9,3,Medical,762,3,Male,81,3,4,Healthcare Representative,4,Married,20420,7,No,11,3,3,0,30,1,2,10,7,1,1,0
553,3,40,Travel_Rarely,804,Research & Development,2,1,Medical,763,4,Female,86,2,1,Research Scientist,4,Single,22929,0,Yes,20,4,4,0,5,2,2,4,2,2,3,0
554,0,27,Travel_Rarely,975,Research & Development,7,3,Medical,764,4,Female,55,2,2,Healthcare Representative,1,Single,23398,8,No,19,3,1,0,9,2,1,7,6,0,7,0
555,2,29,Travel_Rarely,1090,Sales,10,3,Marketing,766,4,Male,83,3,1,Sales Representative,2,Divorced,17967,1,No,14,3,4,2,2,2,3,2,2,2,2,0
556,0,53,Travel_Rarely,346,Research & Development,6,3,Life Sciences,769,4,Male,86,3,2,Laboratory Technician,4,Single,10919,2,No,17,3,4,0,19,4,3,2,2,2,2,0
557,0,35,Non-Travel,1225,Research & Development,2,4,Life Sciences,771,4,Female,61,3,2,Healthcare Representative,1,Divorced,4761,2,No,11,3,1,1,16,2,4,1,0,0,0,0
558,1,32,Travel_Frequently,430,Research & Development,24,4,Life Sciences,772,1,Male,80,3,2,Laboratory Technician,4,Married,21146,1,No,15,3,4,2,10,2,3,10,8,4,7,0
559,0,38,Travel_Rarely,268,Research & Development,2,5,Medical,773,4,Male,92,3,1,Research Scientist,3,Married,20471,6,Yes,13,3,2,1,6,0,1,1,0,0,1,0
560,2,34,Travel_Rarely,167,Research & Development,8,5,Life Sciences,775,2,Female,32,3,2,Manufacturing Director,1,Divorced,4187,3,No,14,3,3,1,7,3,3,0,0,0,0,0
561,1,52,Travel_Rarely,621,Sales,3,4,Marketing,776,3,Male,31,2,4,Manager,1,Married,10084,1,No,11,3,1,0,34,3,4,34,6,1,16,0
562,1,33,Travel_Rarely,527,Research & Development,1,4,Other,780,4,Male,63,3,1,Research Scientist,4,Single,5207,1,Yes,13,3,3,0,10,2,2,10,9,7,8,1
563,3,25,Travel_Rarely,883,Sales,26,1,Medical,781,3,Female,32,3,2,Sales Executive,4,Single,22807,1,No,23,4,2,0,6,5,2,6,5,1,4,0
564,2,45,Travel_Rarely,954,Sales,2,2,Technical Degree,783,2,Male,46,1,2,Sales Representative,3,Single,12388,0,No,13,3,1,0,9,3,3,8,7,3,1,0
565,2,23,Travel_Rarely,310,Research & Development,10,1,Medical,784,1,Male,79,4,1,Research Scientist,3,Single,19630,1,No,18,3,4,0,2,3,3,2,2,0,2,0
566,0,47,Travel_Frequently,719,Sales,27,2,Life Sciences,785,2,Female,77,4,2,Sales Executive,3,Single,10339,4,Yes,12,3,4,0,8,2,3,5,4,1,3,1
567,3,34,Travel_Rarely,304,Sales,2,3,Other,786,4,Male,60,3,2,Sales Executive,4,Single,18686,1,No,22,4,3,0,6,5,3,6,5,1,4,0
568,0,55,Travel_Rarely,725,Research & Development,2,3,Medical,787,4,Male,78,3,5,Manager,1,Married,21199,5,Yes,13,3,4,1,24,2,3,5,2,1,4,1
569,1,36,Non-Travel,1434,Sales,8,4,Life Sciences,789,1,Male,76,2,3,Sales Executive,1,Single,14229,1,No,15,3,2,0,10,1,3,10,7,0,9,0
570,0,52,Non-Travel,715,Research & Development,19,4,Medical,791,4,Male,41,3,1,Research Scientist,4,Married,26589,0,No,18,3,1,1,5,3,3,4,3,1,2,0
571,2,26,Travel_Frequently,575,Research & Development,1,2,Life Sciences,792,1,Female,71,1,1,Laboratory Technician,4,Divorced,5288,3,No,14,3,1,1,5,2,3,2,2,2,0,0
572,0,29,Travel_Rarely,657,Research & Development,27,3,Medical,793,2,Female,66,3,2,Healthcare Representative,3,Married,25549,4,No,12,3,1,1,11,3,2,8,7,1,1,0
573,2,26,Travel_Rarely,1146,Sales,8,3,Technical Degree,796,4,Male,38,2,2,Sales Executive,1,Single,3064,6,No,17,3,3,0,6,2,2,4,3,1,2,1
574,2,34,Travel_Rarely,182,Research & Development,1,4,Life Sciences,797,2,Female,72,4,1,Research Scientist,4,Single,13551,2,No,16,3,3,0,10,2,3,4,2,1,3,0
575,0,54,Travel_Rarely,376,Research & Development,19,4,Medical,799,4,Female,95,3,2,Manufacturing Director,1,Divorced,22670,9,Yes,11,3,2,2,9,4,3,5,3,1,4,0
576,2,27,Travel_Frequently,829,Sales,8,1,Marketing,800,3,Male,84,3,2,Sales Executive,4,Married,24008,0,No,19,3,2,1,5,3,3,4,2,1,1,0
577,2,37,Travel_Rarely,571,Research & Development,10,1,Life Sciences,802,4,Female,82,3,1,Research Scientist,1,Divorced,19905,0,Yes,13,3,2,2,6,3,2,5,3,4,3,0
578,1,38,Travel_Frequently,240,Research & Development,2,4,Life Sciences,803,1,Female,75,4,2,Manufacturing Director,1,Single,26085,6,Yes,12,3,4,0,17,2,3,15,7,4,12,0
579,2,34,Travel_Rarely,121,Research & Development,2,4,Medical,804,3,Female,86,2,1,Research Scientist,1,Single,7530,1,No,11,3,3,0,6,3,3,6,5,1,3,0
580,2,35,Travel_Rarely,384,Sales,8,4,Life Sciences,805,1,Female,72,3,1,Sales Representative,4,Married,20317,1,No,16,3,2,1,3,1,2,3,2,0,2,0
581,3,30,Travel_Rarely,921,Research & Development,1,3,Life Sciences,806,4,Male,38,1,1,Laboratory Technician,3,Married,24375,3,No,21,4,3,2,7,2,3,2,2,0,2,0
582,3,40,Travel_Frequently,791,Research & Development,2,2,Medical,807,3,Female,38,4,2,Healthcare Representative,2,Married,9931,1,No,24,4,4,1,8,2,3,8,7,3,7,0
583,0,34,Travel_Rarely,1111,Sales,8,2,Life Sciences,808,3,Female,93,3,2,Sales Executive,1,Married,13305,5,No,17,3,2,1,6,1,3,3,2,1,2,0
584,1,42,Travel_Frequently,570,Research & Development,8,3,Life Sciences,809,2,Male,66,3,5,Manager,4,Divorced,16225,1,No,13,3,2,1,24,4,2,24,7,14,9,0
585,3,23,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,811,3,Male,63,4,1,Laboratory Technician,1,Married,3445,1,Yes,21,4,3,2,1,2,3,0,0,0,0,1
586,2,24,Non-Travel,1092,Research & Development,9,3,Life Sciences,812,3,Male,60,2,1,Laboratory Technician,2,Divorced,26551,1,No,11,3,3,3,1,4,3,1,0,0,0,0
587,3,52,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,813,4,Female,82,3,2,Laboratory Technician,3,Married,21821,8,No,20,4,2,1,9,3,3,5,2,1,4,0
588,0,50,Travel_Rarely,691,Research & Development,2,3,Medical,815,3,Male,64,3,4,Research Director,3,Married,6881,5,No,16,3,4,0,30,3,3,4,3,0,3,0
589,2,29,Travel_Rarely,805,Research & Development,1,2,Life Sciences,816,2,Female,36,2,1,Laboratory Technician,1,Married,6689,1,Yes,11,3,4,1,1,1,3,1,0,0,0,1
590,1,33,Travel_Rarely,213,Research & Development,7,3,Medical,817,3,Male,49,3,3,Research Director,3,Married,25995,0,No,11,3,4,0,14,3,4,13,9,3,7,0
591,0,33,Travel_Rarely,118,Sales,16,3,Marketing,819,1,Female,69,3,2,Sales Executive,1,Single,26507,5,No,15,3,3,0,6,3,3,3,2,0,2,1
592,1,47,Travel_Rarely,202,Research & Development,2,2,Other,820,3,Female,33,3,4,Manager,4,Married,12982,1,Yes,11,3,3,1,26,3,2,26,14,3,0,0
593,2,36,Travel_Rarely,676,Research & Development,1,3,Other,823,3,Female,35,3,2,Manufacturing Director,2,Married,23361,0,No,15,3,1,1,10,2,3,9,7,0,5,0
594,3,29,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,824,3,Male,81,4,1,Research Scientist,3,Married,23779,1,No,24,4,3,1,10,3,3,10,7,0,7,0
595,1,58,Travel_Rarely,286,Research & Development,2,4,Life Sciences,825,4,Male,31,3,5,Research Director,2,Single,25761,7,Yes,12,3,4,0,40,2,3,31,15,13,8,1
596,2,35,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,826,4,Female,40,4,1,Research Scientist,3,Single,13301,3,No,13,3,3,0,7,0,3,2,2,2,2,0
597,0,42,Travel_Rarely,932,Research & Development,1,2,Life Sciences,827,4,Female,43,2,2,Manufacturing Director,4,Married,4051,9,Yes,13,3,4,1,8,4,3,4,3,0,2,0
598,2,28,Travel_Rarely,890,Research & Development,2,4,Medical,828,3,Male,46,3,1,Research Scientist,3,Single,16374,6,No,17,3,4,0,5,3,2,2,2,2,1,1
599,0,36,Travel_Rarely,1041,Human Resources,13,3,Human Resources,829,3,Male,36,3,1,Human Resources,2,Married,25527,4,No,13,3,2,1,8,2,3,5,2,0,4,0
600,1,32,Travel_Rarely,859,Research & Development,4,3,Life Sciences,830,3,Female,98,2,2,Manufacturing Director,3,Married,19124,1,No,12,3,3,1,14,3,3,14,13,6,8,0
601,0,40,Travel_Frequently,720,Research & Development,16,4,Medical,832,1,Male,51,2,2,Laboratory Technician,3,Single,11983,6,No,14,3,4,0,10,6,3,1,0,0,0,0
602,3,30,Travel_Rarely,946,Research & Development,2,3,Medical,833,3,Female,52,2,2,Manufacturing Director,4,Single,20234,5,Yes,24,4,2,0,12,4,2,0,0,0,0,0
603,2,45,Travel_Rarely,252,Research & Development,2,3,Life Sciences,834,2,Female,95,2,1,Research Scientist,3,Single,6153,1,No,14,3,4,0,1,3,3,1,0,0,0,0
604,1,42,Travel_Rarely,933,Research & Development,29,3,Life Sciences,836,2,Male,98,3,2,Manufacturing Director,2,Married,11806,1,No,13,3,4,1,10,3,2,9,8,7,8,0
605,2,38,Travel_Frequently,471,Research & Development,12,3,Life Sciences,837,1,Male,45,2,2,Healthcare Representative,1,Divorced,4284,2,No,15,3,3,1,13,3,2,4,3,1,2,0
606,2,34,Travel_Frequently,702,Research & Development,16,4,Life Sciences,838,3,Female,100,2,1,Research Scientist,4,Single,8306,1,No,16,3,3,0,6,3,3,5,2,1,3,0
607,1,49,Travel_Rarely,1184,Sales,11,3,Marketing,840,3,Female,43,3,3,Sales Executive,4,Married,5860,1,No,18,3,1,2,9,3,4,9,8,7,7,1
608,1,55,Travel_Rarely,436,Sales,2,1,Medical,842,3,Male,37,3,2,Sales Executive,4,Single,21519,4,No,16,3,3,0,12,3,2,9,7,7,3,1
609,3,43,Travel_Rarely,589,Research & Development,14,2,Life Sciences,843,2,Male,94,3,4,Research Director,1,Married,5200,6,No,24,4,3,1,22,3,3,4,1,1,0,0
610,2,27,Travel_Rarely,269,Research & Development,5,1,Technical Degree,844,3,Male,42,2,3,Research Director,4,Divorced,8842,1,Yes,16,3,2,1,9,3,3,9,8,0,8,0
611,3,35,Travel_Rarely,950,Research & Development,7,3,Other,845,3,Male,59,3,3,Manufacturing Director,3,Single,18869,3,No,21,4,2,0,17,3,4,8,5,1,6,0
612,3,28,Travel_Rarely,760,Sales,2,4,Marketing,846,2,Female,81,3,2,Sales Executive,2,Married,3698,1,Yes,20,4,1,0,8,2,3,8,7,7,5,0
613,2,34,Travel_Rarely,829,Human Resources,3,2,Human Resources,847,3,Male,88,3,1,Human Resources,4,Married,2243,0,No,19,3,3,1,4,1,1,3,2,0,2,0
614,2,26,Travel_Frequently,887,Research & Development,5,2,Medical,848,3,Female,88,2,1,Research Scientist,3,Married,20898,1,Yes,14,3,1,1,8,2,3,8,7,1,7,1
615,2,27,Non-Travel,443,Research & Development,3,3,Medical,850,4,Male,50,3,1,Research Scientist,4,Married,16571,1,No,11,3,3,3,0,6,2,0,0,0,0,0
616,1,51,Travel_Rarely,1318,Sales,26,4,Marketing,851,1,Female,66,3,4,Manager,3,Married,5594,2,No,14,3,3,1,29,2,2,20,6,4,17,0
617,0,44,Travel_Rarely,625,Research & Development,4,3,Medical,852,4,Male,50,3,2,Healthcare Representative,2,Single,5197,9,No,12,3,4,0,10,2,2,5,2,2,3,0
618,2,25,Travel_Rarely,180,Research & Development,2,1,Medical,854,1,Male,65,4,1,Research Scientist,1,Single,21632,7,No,13,3,3,0,6,3,2,4,3,0,1,0
619,3,33,Travel_Rarely,586,Sales,1,3,Medical,855,1,Male,48,4,2,Sales Executive,1,Divorced,21816,1,No,22,4,1,1,9,5,3,9,8,0,8,0
